comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-no-tank,5,1,boss,180,200,1.000,0.000,0.000,0.978,12.2,0.00,0.022,—,1.519
trio-no-tank,5,1,boss,300,200,1.000,0.000,0.000,0.974,12.2,0.00,0.026,—,1.517
trio-no-tank,5,2,solo,180,200,1.000,0.000,0.000,0.959,1.8,0.00,0.041,—,1.509
trio-no-tank,5,2,solo,300,200,1.000,0.000,0.000,0.960,1.8,0.00,0.040,—,1.510
trio-no-tank,5,2,pack,180,200,1.000,0.000,0.000,0.989,8.2,0.00,0.011,—,1.524
trio-no-tank,5,2,pack,300,200,1.000,0.000,0.000,0.990,8.2,0.00,0.010,—,1.525
trio-no-tank,5,2,boss,180,200,1.000,0.000,0.000,0.995,17.4,0.00,0.005,—,1.527
trio-no-tank,5,2,boss,300,200,1.000,0.000,0.000,0.994,17.4,0.00,0.006,—,1.527
trio-no-tank,5,3,solo,180,200,1.000,0.000,0.000,0.939,2.1,0.00,0.061,—,1.499
trio-no-tank,5,3,solo,300,200,1.000,0.000,0.000,0.939,2.1,0.00,0.061,—,1.499
trio-no-tank,5,3,pack,180,200,1.000,0.000,0.000,0.720,14.0,0.73,0.280,—,1.387
trio-no-tank,5,3,pack,300,200,1.000,0.000,0.000,0.703,14.3,0.81,0.297,—,1.379
trio-no-tank,5,3,boss,180,200,1.000,0.000,0.000,0.908,21.6,0.00,0.092,—,1.483
trio-no-tank,5,3,boss,300,200,1.000,0.000,0.000,0.910,21.6,0.00,0.090,—,1.484
trio-no-tank,5,4,solo,180,200,1.000,0.000,0.000,0.925,2.2,0.00,0.075,—,1.492
trio-no-tank,5,4,solo,300,200,1.000,0.000,0.000,0.926,2.2,0.00,0.074,—,1.492
trio-no-tank,5,4,pack,180,200,1.000,0.000,0.000,0.661,20.9,0.90,0.339,—,1.357
trio-no-tank,5,4,pack,300,200,1.000,0.000,0.000,0.650,21.3,0.93,0.350,—,1.352
trio-no-tank,5,4,boss,180,200,1.000,0.000,0.000,0.891,28.0,0.01,0.109,—,1.475
trio-no-tank,5,4,boss,300,200,1.000,0.000,0.000,0.897,28.2,0.01,0.103,—,1.478
trio-no-tank,5,5,solo,180,200,1.000,0.000,0.000,0.987,4.4,0.00,0.013,—,1.524
trio-no-tank,5,5,solo,300,200,1.000,0.000,0.000,0.988,4.4,0.00,0.012,—,1.524
trio-no-tank,5,5,pack,180,200,0.030,0.010,0.960,0.608,32.2,2.93,0.979,—,0.040
trio-no-tank,5,5,pack,300,200,0.070,0.000,0.930,0.626,30.7,2.85,0.956,—,0.094
trio-no-tank,5,5,boss,180,200,0.060,0.940,0.000,0.678,44.5,1.91,0.730,—,0.082
trio-no-tank,5,5,boss,300,200,0.085,0.915,0.000,0.597,43.7,1.89,0.804,—,0.113
trio-no-tank,5,6,solo,180,200,1.000,0.000,0.000,0.832,6.2,0.00,0.168,—,1.444
trio-no-tank,5,6,solo,300,200,1.000,0.000,0.000,0.829,6.2,0.00,0.171,—,1.443
trio-no-tank,5,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,solo,180,200,1.000,0.000,0.000,0.637,11.8,0.83,0.363,—,1.345
trio-no-tank,5,7,solo,300,200,1.000,0.000,0.000,0.664,11.4,0.75,0.336,—,1.359
trio-no-tank,5,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,solo,180,200,0.140,0.000,0.860,0.748,13.8,2.65,0.895,—,0.196
trio-no-tank,5,8,solo,300,200,0.130,0.000,0.870,0.704,14.7,2.71,0.908,—,0.179
trio-no-tank,5,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,5,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,1,pack,180,200,1.000,0.000,0.000,0.911,3.4,0.00,0.089,—,1.514
trio-no-tank,10,1,pack,300,200,1.000,0.000,0.000,0.911,3.4,0.00,0.089,—,1.514
trio-no-tank,10,1,boss,180,200,1.000,0.000,0.000,0.893,6.2,0.00,0.107,—,1.504
trio-no-tank,10,1,boss,300,200,1.000,0.000,0.000,0.892,6.2,0.00,0.108,—,1.504
trio-no-tank,10,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,2,pack,180,200,1.000,0.000,0.000,0.886,3.5,0.00,0.114,—,1.501
trio-no-tank,10,2,pack,300,200,1.000,0.000,0.000,0.888,3.5,0.00,0.112,—,1.502
trio-no-tank,10,2,boss,180,200,1.000,0.000,0.000,0.982,8.5,0.00,0.018,—,1.551
trio-no-tank,10,2,boss,300,200,1.000,0.000,0.000,0.977,8.4,0.00,0.023,—,1.548
trio-no-tank,10,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-no-tank,10,3,pack,180,200,1.000,0.000,0.000,0.993,5.3,0.00,0.007,—,1.557
trio-no-tank,10,3,pack,300,200,1.000,0.000,0.000,0.990,5.3,0.00,0.010,—,1.555
trio-no-tank,10,3,boss,180,200,1.000,0.000,0.000,0.941,12.2,0.00,0.059,—,1.529
trio-no-tank,10,3,boss,300,200,1.000,0.000,0.000,0.946,12.2,0.00,0.054,—,1.532
trio-no-tank,10,4,solo,180,200,1.000,0.000,0.000,0.955,1.4,0.00,0.045,—,1.537
trio-no-tank,10,4,solo,300,200,1.000,0.000,0.000,0.952,1.4,0.00,0.048,—,1.535
trio-no-tank,10,4,pack,180,200,1.000,0.000,0.000,0.944,7.8,0.00,0.056,—,1.531
trio-no-tank,10,4,pack,300,200,1.000,0.000,0.000,0.937,7.7,0.00,0.063,—,1.527
trio-no-tank,10,4,boss,180,200,1.000,0.000,0.000,0.892,15.2,0.00,0.108,—,1.504
trio-no-tank,10,4,boss,300,200,1.000,0.000,0.000,0.887,15.2,0.00,0.113,—,1.501
trio-no-tank,10,5,solo,180,200,1.000,0.000,0.000,0.927,1.8,0.00,0.073,—,1.522
trio-no-tank,10,5,solo,300,200,1.000,0.000,0.000,0.928,1.8,0.00,0.072,—,1.522
trio-no-tank,10,5,pack,180,200,1.000,0.000,0.000,0.707,14.7,0.81,0.293,—,1.408
trio-no-tank,10,5,pack,300,200,1.000,0.000,0.000,0.729,14.3,0.75,0.271,—,1.419
trio-no-tank,10,5,boss,180,200,1.000,0.000,0.000,0.906,18.6,0.00,0.094,—,1.511
trio-no-tank,10,5,boss,300,200,1.000,0.000,0.000,0.900,18.6,0.00,0.100,—,1.508
trio-no-tank,10,6,solo,180,200,1.000,0.000,0.000,0.848,2.8,0.00,0.152,—,1.481
trio-no-tank,10,6,solo,300,200,1.000,0.000,0.000,0.845,2.9,0.00,0.155,—,1.480
trio-no-tank,10,6,pack,180,200,0.655,0.345,0.000,0.641,21.0,1.32,0.477,—,0.899
trio-no-tank,10,6,pack,300,200,0.615,0.385,0.000,0.645,20.6,1.35,0.487,—,0.846
trio-no-tank,10,6,boss,180,200,0.970,0.030,0.000,0.583,43.1,0.94,0.427,—,1.303
trio-no-tank,10,6,boss,300,200,0.985,0.015,0.000,0.580,43.1,0.94,0.426,—,1.321
trio-no-tank,10,7,solo,180,200,1.000,0.000,0.000,0.773,3.5,0.00,0.227,—,1.442
trio-no-tank,10,7,solo,300,200,1.000,0.000,0.000,0.769,3.5,0.00,0.231,—,1.440
trio-no-tank,10,7,pack,180,200,0.005,0.000,0.995,0.554,27.4,2.99,0.997,—,0.007
trio-no-tank,10,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,7,boss,180,200,0.005,0.000,0.995,0.529,35.5,2.99,0.997,—,0.007
trio-no-tank,10,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,solo,180,200,1.000,0.000,0.000,0.927,5.3,0.00,0.073,—,1.522
trio-no-tank,10,8,solo,300,200,1.000,0.000,0.000,0.921,5.3,0.00,0.079,—,1.519
trio-no-tank,10,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,10,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-no-tank,20,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,1,pack,180,200,1.000,0.000,0.000,0.980,1.4,0.00,0.020,—,1.609
trio-no-tank,20,1,pack,300,200,1.000,0.000,0.000,0.979,1.4,0.00,0.021,—,1.609
trio-no-tank,20,1,boss,180,200,1.000,0.000,0.000,0.969,2.8,0.00,0.031,—,1.603
trio-no-tank,20,1,boss,300,200,1.000,0.000,0.000,0.969,2.8,0.00,0.031,—,1.604
trio-no-tank,20,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,2,pack,180,200,1.000,0.000,0.000,0.952,2.4,0.00,0.048,—,1.594
trio-no-tank,20,2,pack,300,200,1.000,0.000,0.000,0.953,2.3,0.00,0.047,—,1.594
trio-no-tank,20,2,boss,180,200,1.000,0.000,0.000,0.922,4.1,0.00,0.078,—,1.578
trio-no-tank,20,2,boss,300,200,1.000,0.000,0.000,0.923,4.1,0.00,0.077,—,1.578
trio-no-tank,20,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,3,pack,180,200,1.000,0.000,0.000,0.940,2.4,0.00,0.060,—,1.588
trio-no-tank,20,3,pack,300,200,1.000,0.000,0.000,0.940,2.3,0.00,0.060,—,1.587
trio-no-tank,20,3,boss,180,200,1.000,0.000,0.000,0.982,5.0,0.00,0.018,—,1.611
trio-no-tank,20,3,boss,300,200,1.000,0.000,0.000,0.984,5.0,0.00,0.016,—,1.611
trio-no-tank,20,4,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,4,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,4,pack,180,200,1.000,0.000,0.000,0.922,2.8,0.00,0.078,—,1.578
trio-no-tank,20,4,pack,300,200,1.000,0.000,0.000,0.923,2.8,0.00,0.077,—,1.578
trio-no-tank,20,4,boss,180,200,1.000,0.000,0.000,0.929,6.7,0.00,0.071,—,1.581
trio-no-tank,20,4,boss,300,200,1.000,0.000,0.000,0.927,6.7,0.00,0.073,—,1.580
trio-no-tank,20,5,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,5,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-no-tank,20,5,pack,180,200,1.000,0.000,0.000,0.983,4.0,0.00,0.017,—,1.611
trio-no-tank,20,5,pack,300,200,1.000,0.000,0.000,0.983,4.0,0.00,0.017,—,1.611
trio-no-tank,20,5,boss,180,200,1.000,0.000,0.000,0.943,9.1,0.00,0.057,—,1.589
trio-no-tank,20,5,boss,300,200,1.000,0.000,0.000,0.936,9.0,0.00,0.064,—,1.586
trio-no-tank,20,6,solo,180,200,1.000,0.000,0.000,0.955,1.0,0.00,0.045,—,1.595
trio-no-tank,20,6,solo,300,200,1.000,0.000,0.000,0.951,1.1,0.00,0.049,—,1.594
trio-no-tank,20,6,pack,180,200,1.000,0.000,0.000,0.853,6.3,0.34,0.147,—,1.540
trio-no-tank,20,6,pack,300,200,1.000,0.000,0.000,0.857,6.2,0.33,0.143,—,1.543
trio-no-tank,20,6,boss,180,200,1.000,0.000,0.000,0.927,11.3,0.00,0.073,—,1.580
trio-no-tank,20,6,boss,300,200,1.000,0.000,0.000,0.925,11.3,0.00,0.075,—,1.580
trio-no-tank,20,7,solo,180,200,1.000,0.000,0.000,0.921,1.4,0.00,0.079,—,1.577
trio-no-tank,20,7,solo,300,200,1.000,0.000,0.000,0.923,1.4,0.00,0.077,—,1.579
trio-no-tank,20,7,pack,180,200,1.000,0.000,0.000,0.677,9.7,0.80,0.323,—,1.446
trio-no-tank,20,7,pack,300,200,1.000,0.000,0.000,0.667,9.9,0.82,0.333,—,1.440
trio-no-tank,20,7,boss,180,200,1.000,0.000,0.000,0.947,15.0,0.07,0.053,—,1.591
trio-no-tank,20,7,boss,300,200,1.000,0.000,0.000,0.941,15.3,0.13,0.059,—,1.588
trio-no-tank,20,8,solo,180,200,1.000,0.000,0.000,0.904,2.1,0.00,0.096,—,1.568
trio-no-tank,20,8,solo,300,200,1.000,0.000,0.000,0.901,2.1,0.00,0.099,—,1.566
trio-no-tank,20,8,pack,180,200,0.855,0.145,0.000,0.698,14.9,1.07,0.360,—,1.246
trio-no-tank,20,8,pack,300,200,0.815,0.185,0.000,0.701,14.8,1.13,0.373,—,1.189
trio-no-tank,20,8,boss,180,200,0.330,0.670,0.000,0.642,27.7,1.61,0.622,—,0.471
trio-no-tank,20,8,boss,300,200,0.280,0.720,0.000,0.608,28.1,1.70,0.669,—,0.394
trio-no-tank,35,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,1,boss,180,200,1.000,0.000,0.000,0.979,1.8,0.00,0.021,—,1.698
trio-no-tank,35,1,boss,300,200,1.000,0.000,0.000,0.980,1.8,0.00,0.020,—,1.698
trio-no-tank,35,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,2,boss,180,200,1.000,0.000,0.000,0.973,2.2,0.00,0.027,—,1.695
trio-no-tank,35,2,boss,300,200,1.000,0.000,0.000,0.973,2.2,0.00,0.027,—,1.695
trio-no-tank,35,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,3,pack,180,200,1.000,0.000,0.000,0.978,1.1,0.00,0.022,—,1.697
trio-no-tank,35,3,pack,300,200,1.000,0.000,0.000,0.978,1.1,0.00,0.022,—,1.697
trio-no-tank,35,3,boss,180,200,1.000,0.000,0.000,0.967,2.3,0.00,0.033,—,1.691
trio-no-tank,35,3,boss,300,200,1.000,0.000,0.000,0.967,2.3,0.00,0.033,—,1.691
trio-no-tank,35,4,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,4,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,4,pack,180,200,1.000,0.000,0.000,0.951,1.9,0.00,0.049,—,1.682
trio-no-tank,35,4,pack,300,200,1.000,0.000,0.000,0.954,1.8,0.00,0.046,—,1.684
trio-no-tank,35,4,boss,180,200,1.000,0.000,0.000,0.920,3.4,0.00,0.080,—,1.665
trio-no-tank,35,4,boss,300,200,1.000,0.000,0.000,0.920,3.5,0.00,0.080,—,1.664
trio-no-tank,35,5,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,5,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,5,pack,180,200,1.000,0.000,0.000,0.939,1.8,0.00,0.061,—,1.675
trio-no-tank,35,5,pack,300,200,1.000,0.000,0.000,0.939,1.8,0.00,0.061,—,1.675
trio-no-tank,35,5,boss,180,200,1.000,0.000,0.000,0.952,4.1,0.00,0.048,—,1.683
trio-no-tank,35,5,boss,300,200,1.000,0.000,0.000,0.945,4.1,0.00,0.055,—,1.678
trio-no-tank,35,6,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,6,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,6,pack,180,200,1.000,0.000,0.000,0.914,2.3,0.00,0.086,—,1.661
trio-no-tank,35,6,pack,300,200,1.000,0.000,0.000,0.915,2.3,0.00,0.085,—,1.661
trio-no-tank,35,6,boss,180,200,1.000,0.000,0.000,0.978,5.0,0.00,0.022,—,1.697
trio-no-tank,35,6,boss,300,200,1.000,0.000,0.000,0.969,5.0,0.00,0.031,—,1.692
trio-no-tank,35,7,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,7,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-no-tank,35,7,pack,180,200,1.000,0.000,0.000,0.850,3.2,0.00,0.150,—,1.624
trio-no-tank,35,7,pack,300,200,1.000,0.000,0.000,0.850,3.2,0.00,0.150,—,1.625
trio-no-tank,35,7,boss,180,200,1.000,0.000,0.000,0.911,7.2,0.00,0.089,—,1.659
trio-no-tank,35,7,boss,300,200,1.000,0.000,0.000,0.909,7.2,0.00,0.091,—,1.658
trio-no-tank,35,8,solo,180,200,1.000,0.000,0.000,0.962,0.7,0.00,0.038,—,1.688
trio-no-tank,35,8,solo,300,200,1.000,0.000,0.000,0.959,0.7,0.00,0.041,—,1.686
trio-no-tank,35,8,pack,180,200,1.000,0.000,0.000,0.895,4.9,0.21,0.105,—,1.650
trio-no-tank,35,8,pack,300,200,1.000,0.000,0.000,0.887,4.9,0.21,0.113,—,1.646
trio-no-tank,35,8,boss,180,200,1.000,0.000,0.000,0.892,9.2,0.00,0.108,—,1.649
trio-no-tank,35,8,boss,300,200,1.000,0.000,0.000,0.892,9.2,0.00,0.108,—,1.648
trio-no-tank,50,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,1,boss,180,200,1.000,0.000,0.000,0.984,1.0,0.00,0.016,—,1.790
trio-no-tank,50,1,boss,300,200,1.000,0.000,0.000,0.985,1.0,0.00,0.015,—,1.791
trio-no-tank,50,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,2,boss,180,200,1.000,0.000,0.000,0.980,1.0,0.00,0.020,—,1.788
trio-no-tank,50,2,boss,300,200,1.000,0.000,0.000,0.980,1.0,0.00,0.020,—,1.788
trio-no-tank,50,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,3,boss,180,200,1.000,0.000,0.000,0.975,2.0,0.00,0.025,—,1.785
trio-no-tank,50,3,boss,300,200,1.000,0.000,0.000,0.976,2.0,0.00,0.024,—,1.786
trio-no-tank,50,4,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,4,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,4,pack,180,200,1.000,0.000,0.000,0.980,1.0,0.00,0.020,—,1.788
trio-no-tank,50,4,pack,300,200,1.000,0.000,0.000,0.980,1.0,0.00,0.020,—,1.788
trio-no-tank,50,4,boss,180,200,1.000,0.000,0.000,0.969,2.1,0.00,0.031,—,1.781
trio-no-tank,50,4,boss,300,200,1.000,0.000,0.000,0.969,2.1,0.00,0.031,—,1.782
trio-no-tank,50,5,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,5,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,5,pack,180,200,1.000,0.000,0.000,0.956,1.6,0.00,0.044,—,1.774
trio-no-tank,50,5,pack,300,200,1.000,0.000,0.000,0.956,1.7,0.00,0.044,—,1.773
trio-no-tank,50,5,boss,180,200,1.000,0.000,0.000,0.937,2.8,0.00,0.063,—,1.762
trio-no-tank,50,5,boss,300,200,1.000,0.000,0.000,0.935,2.8,0.00,0.065,—,1.761
trio-no-tank,50,6,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,6,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,6,pack,180,200,1.000,0.000,0.000,0.944,1.5,0.00,0.056,—,1.766
trio-no-tank,50,6,pack,300,200,1.000,0.000,0.000,0.947,1.5,0.00,0.053,—,1.768
trio-no-tank,50,6,boss,180,200,1.000,0.000,0.000,0.920,3.3,0.00,0.080,—,1.752
trio-no-tank,50,6,boss,300,200,1.000,0.000,0.000,0.919,3.3,0.00,0.081,—,1.752
trio-no-tank,50,7,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,7,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,7,pack,180,200,1.000,0.000,0.000,0.919,2.1,0.00,0.081,—,1.751
trio-no-tank,50,7,pack,300,200,1.000,0.000,0.000,0.918,2.1,0.00,0.082,—,1.751
trio-no-tank,50,7,boss,180,200,1.000,0.000,0.000,0.958,4.2,0.00,0.042,—,1.775
trio-no-tank,50,7,boss,300,200,1.000,0.000,0.000,0.966,4.2,0.00,0.034,—,1.780
trio-no-tank,50,8,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,8,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-no-tank,50,8,pack,180,200,1.000,0.000,0.000,0.870,2.7,0.00,0.130,—,1.722
trio-no-tank,50,8,pack,300,200,1.000,0.000,0.000,0.878,2.6,0.00,0.122,—,1.727
trio-no-tank,50,8,boss,180,200,1.000,0.000,0.000,0.936,5.8,0.00,0.064,—,1.762
trio-no-tank,50,8,boss,300,200,1.000,0.000,0.000,0.929,5.8,0.00,0.071,—,1.757
trio-casters,1,1,solo,180,200,1.000,0.000,0.000,0.903,5.0,0.00,0.097,—,1.457
trio-casters,1,1,solo,300,200,1.000,0.000,0.000,0.903,5.0,0.00,0.097,—,1.457
trio-casters,1,1,pack,180,200,1.000,0.000,0.000,0.599,40.0,1.00,0.401,—,1.305
trio-casters,1,1,pack,300,200,1.000,0.000,0.000,0.599,40.0,1.00,0.401,—,1.305
trio-casters,1,1,boss,180,200,1.000,0.000,0.000,0.623,45.0,1.00,0.377,—,1.317
trio-casters,1,1,boss,300,200,1.000,0.000,0.000,0.623,45.0,1.00,0.377,—,1.317
trio-casters,1,2,solo,180,200,1.000,0.000,0.000,0.879,5.0,0.00,0.121,—,1.445
trio-casters,1,2,solo,300,200,1.000,0.000,0.000,0.879,5.0,0.00,0.121,—,1.445
trio-casters,1,2,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,2,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,solo,180,200,1.000,0.000,0.000,0.878,8.2,0.00,0.122,—,1.445
trio-casters,1,3,solo,300,200,1.000,0.000,0.000,0.878,8.2,0.00,0.122,—,1.445
trio-casters,1,3,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,3,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,solo,180,200,1.000,0.000,0.000,0.752,12.2,0.00,0.248,—,1.382
trio-casters,1,4,solo,300,200,1.000,0.000,0.000,0.752,12.2,0.00,0.248,—,1.382
trio-casters,1,4,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,4,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,solo,180,200,1.000,0.000,0.000,0.460,20.0,1.00,0.540,—,1.235
trio-casters,1,5,solo,300,200,1.000,0.000,0.000,0.460,20.0,1.00,0.540,—,1.235
trio-casters,1,5,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-casters,1,5,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
