comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-core,1,1,solo,180,500,1.000,0.000,0.000,0.926,4.0,0.00,0.074,1.000,1.469
trio-core,1,1,solo,300,500,1.000,0.000,0.000,0.927,3.9,0.00,0.073,1.000,1.469
trio-core,1,1,pack,180,500,1.000,0.000,0.000,0.961,21.5,0.00,0.039,1.000,1.487
trio-core,1,1,pack,300,500,1.000,0.000,0.000,0.962,21.4,0.00,0.038,1.000,1.487
trio-core,1,1,boss,180,500,1.000,0.000,0.000,0.995,39.3,0.00,0.005,1.000,1.504
trio-core,1,1,boss,300,500,1.000,0.000,0.000,0.996,39.5,0.00,0.004,1.000,1.504
trio-core,1,2,solo,180,500,1.000,0.000,0.000,0.891,5.5,0.00,0.109,1.000,1.451
trio-core,1,2,solo,300,500,1.000,0.000,0.000,0.892,5.5,0.00,0.108,1.000,1.452
trio-core,1,2,pack,180,500,1.000,0.000,0.000,0.899,29.3,0.00,0.101,1.000,1.455
trio-core,1,2,pack,300,500,1.000,0.000,0.000,0.889,29.1,0.00,0.111,1.000,1.450
trio-core,1,2,boss,180,500,1.000,0.000,0.000,0.960,58.2,0.00,0.040,1.000,1.486
trio-core,1,2,boss,300,500,1.000,0.000,0.000,0.959,58.0,0.00,0.041,1.000,1.486
trio-core,1,3,solo,180,500,1.000,0.000,0.000,0.918,10.9,0.00,0.082,1.000,1.465
trio-core,1,3,solo,300,500,1.000,0.000,0.000,0.918,10.9,0.00,0.082,1.000,1.465
trio-core,1,3,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.448,0.000
trio-core,1,3,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.451,0.000
trio-core,1,3,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.422,0.000
trio-core,1,3,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.421,0.000
trio-core,1,4,solo,180,500,1.000,0.000,0.000,0.880,17.6,0.00,0.120,1.000,1.446
trio-core,1,4,solo,300,500,1.000,0.000,0.000,0.884,17.6,0.00,0.116,1.000,1.448
trio-core,1,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.351,0.000
trio-core,1,4,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.350,0.000
trio-core,1,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.370,0.000
trio-core,1,4,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.369,0.000
trio-core,1,5,solo,180,500,0.090,0.000,0.910,0.533,25.3,2.83,0.952,0.434,0.114
trio-core,1,5,solo,300,500,0.080,0.000,0.920,0.529,25.4,2.85,0.958,0.431,0.102
trio-core,1,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.394,0.000
trio-core,1,5,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.395,0.000
trio-core,1,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.415,0.000
trio-core,1,5,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.418,0.000
trio-core,1,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.355,0.000
trio-core,1,6,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.352,0.000
trio-core,1,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.343,0.000
trio-core,1,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.344,0.000
trio-core,1,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.352,0.000
trio-core,1,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.347,0.000
trio-core,1,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.500,0.000
trio-core,1,7,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,1,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,1,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.496,0.000
trio-core,1,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.256,0.000
trio-core,1,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.257,0.000
trio-core,1,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,1,8,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,1,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,1,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,1,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.340,0.000
trio-core,1,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.347,0.000
trio-core,5,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.530
trio-core,5,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.530
trio-core,5,1,pack,180,500,1.000,0.000,0.000,0.946,8.0,0.00,0.054,1.000,1.502
trio-core,5,1,pack,300,500,1.000,0.000,0.000,0.946,7.9,0.00,0.054,1.000,1.502
trio-core,5,1,boss,180,500,1.000,0.000,0.000,0.965,19.6,0.00,0.035,1.000,1.512
trio-core,5,1,boss,300,500,1.000,0.000,0.000,0.965,19.7,0.00,0.035,1.000,1.512
trio-core,5,2,solo,180,500,1.000,0.000,0.000,0.963,2.1,0.00,0.037,1.000,1.511
trio-core,5,2,solo,300,500,1.000,0.000,0.000,0.962,2.1,0.00,0.038,1.000,1.511
trio-core,5,2,pack,180,500,1.000,0.000,0.000,1.000,14.2,0.00,0.000,1.000,1.530
trio-core,5,2,pack,300,500,1.000,0.000,0.000,1.000,14.2,0.00,0.000,1.000,1.530
trio-core,5,2,boss,180,500,1.000,0.000,0.000,0.992,29.2,0.00,0.008,1.000,1.526
trio-core,5,2,boss,300,500,1.000,0.000,0.000,0.994,29.4,0.00,0.006,1.000,1.527
trio-core,5,3,solo,180,500,1.000,0.000,0.000,0.892,4.2,0.00,0.108,1.000,1.475
trio-core,5,3,solo,300,500,1.000,0.000,0.000,0.893,4.2,0.00,0.107,1.000,1.475
trio-core,5,3,pack,180,500,1.000,0.000,0.000,0.945,20.9,0.00,0.055,1.000,1.502
trio-core,5,3,pack,300,500,1.000,0.000,0.000,0.944,20.9,0.00,0.056,1.000,1.502
trio-core,5,3,boss,180,500,1.000,0.000,0.000,0.943,41.9,0.00,0.057,1.000,1.501
trio-core,5,3,boss,300,500,1.000,0.000,0.000,0.942,41.9,0.00,0.058,1.000,1.501
trio-core,5,4,solo,180,500,1.000,0.000,0.000,0.956,7.6,0.00,0.044,1.000,1.508
trio-core,5,4,solo,300,500,1.000,0.000,0.000,0.956,7.6,0.00,0.044,1.000,1.508
trio-core,5,4,pack,180,500,0.022,0.036,0.942,0.563,35.3,2.92,0.979,0.404,0.029
trio-core,5,4,pack,300,500,0.020,0.048,0.932,0.522,33.4,2.91,0.979,0.358,0.026
trio-core,5,4,boss,180,500,0.448,0.000,0.552,0.814,61.6,1.66,0.635,0.659,0.643
trio-core,5,4,boss,300,500,0.440,0.000,0.560,0.815,61.8,1.68,0.641,0.655,0.632
trio-core,5,5,solo,180,500,1.000,0.000,0.000,0.949,12.5,0.00,0.051,1.000,1.504
trio-core,5,5,solo,300,500,1.000,0.000,0.000,0.949,12.6,0.00,0.051,1.000,1.504
trio-core,5,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.430,0.000
trio-core,5,5,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.429,0.000
trio-core,5,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.381,0.000
trio-core,5,5,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.379,0.000
trio-core,5,6,solo,180,500,1.000,0.000,0.000,0.472,20.7,0.66,0.528,0.759,1.261
trio-core,5,6,solo,300,500,1.000,0.000,0.000,0.485,20.8,0.62,0.515,0.772,1.268
trio-core,5,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.404,0.000
trio-core,5,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.402,0.000
trio-core,5,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.441,0.000
trio-core,5,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.445,0.000
trio-core,5,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.536,0.000
trio-core,5,7,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.532,0.000
trio-core,5,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.501,0.000
trio-core,5,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.503,0.000
trio-core,5,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.413,0.000
trio-core,5,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.414,0.000
trio-core,5,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.501,0.000
trio-core,5,8,solo,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.504,0.000
trio-core,5,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,5,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,5,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.264,0.000
trio-core,5,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.275,0.000
trio-core,10,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,pack,180,500,1.000,0.000,0.000,0.944,4.1,0.00,0.056,1.000,1.531
trio-core,10,1,pack,300,500,1.000,0.000,0.000,0.944,4.1,0.00,0.056,1.000,1.531
trio-core,10,1,boss,180,500,1.000,0.000,0.000,0.925,8.6,0.00,0.075,1.000,1.521
trio-core,10,1,boss,300,500,1.000,0.000,0.000,0.925,8.6,0.00,0.075,1.000,1.521
trio-core,10,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,2,pack,180,500,1.000,0.000,0.000,0.885,6.6,0.00,0.115,1.000,1.500
trio-core,10,2,pack,300,500,1.000,0.000,0.000,0.882,6.6,0.00,0.118,1.000,1.499
trio-core,10,2,boss,180,500,1.000,0.000,0.000,0.974,16.1,0.00,0.026,1.000,1.546
trio-core,10,2,boss,300,500,1.000,0.000,0.000,0.978,16.2,0.00,0.022,1.000,1.549
trio-core,10,3,solo,180,500,1.000,0.000,0.000,0.962,1.7,0.00,0.038,1.000,1.540
trio-core,10,3,solo,300,500,1.000,0.000,0.000,0.963,1.7,0.00,0.037,1.000,1.541
trio-core,10,3,pack,180,500,1.000,0.000,0.000,0.968,11.9,0.00,0.032,1.000,1.543
trio-core,10,3,pack,300,500,1.000,0.000,0.000,0.968,11.9,0.00,0.032,1.000,1.543
trio-core,10,3,boss,180,500,1.000,0.000,0.000,0.953,23.8,0.00,0.047,1.000,1.536
trio-core,10,3,boss,300,500,1.000,0.000,0.000,0.953,23.8,0.00,0.047,1.000,1.536
trio-core,10,4,solo,180,500,1.000,0.000,0.000,0.897,3.9,0.00,0.103,1.000,1.506
trio-core,10,4,solo,300,500,1.000,0.000,0.000,0.898,3.9,0.00,0.102,1.000,1.507
trio-core,10,4,pack,180,500,1.000,0.000,0.000,0.969,18.2,0.00,0.031,1.000,1.544
trio-core,10,4,pack,300,500,1.000,0.000,0.000,0.969,18.2,0.00,0.031,1.000,1.544
trio-core,10,4,boss,180,500,1.000,0.000,0.000,0.894,35.5,0.00,0.106,1.000,1.505
trio-core,10,4,boss,300,500,1.000,0.000,0.000,0.896,35.5,0.00,0.104,1.000,1.506
trio-core,10,5,solo,180,500,1.000,0.000,0.000,0.937,6.4,0.00,0.063,1.000,1.527
trio-core,10,5,solo,300,500,1.000,0.000,0.000,0.937,6.4,0.00,0.063,1.000,1.527
trio-core,10,5,pack,180,500,0.410,0.002,0.588,0.545,28.4,2.15,0.776,0.516,0.543
trio-core,10,5,pack,300,500,0.412,0.000,0.588,0.560,28.2,2.13,0.769,0.525,0.549
trio-core,10,5,boss,180,500,1.000,0.000,0.000,0.974,52.9,0.00,0.026,1.000,1.546
trio-core,10,5,boss,300,500,1.000,0.000,0.000,0.971,52.9,0.00,0.029,1.000,1.545
trio-core,10,6,solo,180,500,1.000,0.000,0.000,0.899,11.7,0.00,0.101,1.000,1.507
trio-core,10,6,solo,300,500,1.000,0.000,0.000,0.898,11.8,0.00,0.102,1.000,1.507
trio-core,10,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.429,0.000
trio-core,10,6,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.428,0.000
trio-core,10,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.392,0.000
trio-core,10,6,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.387,0.000
trio-core,10,7,solo,180,500,1.000,0.000,0.000,0.842,18.3,0.00,0.158,1.000,1.478
trio-core,10,7,solo,300,500,1.000,0.000,0.000,0.839,18.3,0.00,0.161,1.000,1.476
trio-core,10,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.404,0.000
trio-core,10,7,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.413,0.000
trio-core,10,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.450,0.000
trio-core,10,7,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.447,0.000
trio-core,10,8,solo,180,500,0.006,0.000,0.994,0.407,28.6,2.99,0.998,0.559,0.008
trio-core,10,8,solo,300,500,0.002,0.000,0.998,0.818,30.0,2.99,0.998,0.555,0.003
trio-core,10,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.501,0.000
trio-core,10,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.504,0.000
trio-core,10,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.421,0.000
trio-core,10,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.418,0.000
trio-core,20,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,pack,180,500,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,pack,300,500,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,boss,180,500,1.000,0.000,0.000,0.969,5.0,0.00,0.031,1.000,1.603
trio-core,20,1,boss,300,500,1.000,0.000,0.000,0.969,5.0,0.00,0.031,1.000,1.603
trio-core,20,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,pack,180,500,1.000,0.000,0.000,0.959,3.9,0.00,0.041,1.000,1.598
trio-core,20,2,pack,300,500,1.000,0.000,0.000,0.959,3.9,0.00,0.041,1.000,1.598
trio-core,20,2,boss,180,500,1.000,0.000,0.000,0.952,6.4,0.00,0.048,1.000,1.594
trio-core,20,2,boss,300,500,1.000,0.000,0.000,0.952,6.4,0.00,0.048,1.000,1.594
trio-core,20,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,3,pack,180,500,1.000,0.000,0.000,0.938,5.3,0.00,0.062,1.000,1.586
trio-core,20,3,pack,300,500,1.000,0.000,0.000,0.939,5.2,0.00,0.061,1.000,1.587
trio-core,20,3,boss,180,500,1.000,0.000,0.000,0.904,8.7,0.00,0.096,1.000,1.568
trio-core,20,3,boss,300,500,1.000,0.000,0.000,0.903,8.7,0.00,0.097,1.000,1.568
trio-core,20,4,solo,180,500,1.000,0.000,0.000,0.975,1.2,0.00,0.025,1.000,1.606
trio-core,20,4,solo,300,500,1.000,0.000,0.000,0.976,1.2,0.00,0.024,1.000,1.607
trio-core,20,4,pack,180,500,1.000,0.000,0.000,0.960,8.5,0.00,0.040,1.000,1.598
trio-core,20,4,pack,300,500,1.000,0.000,0.000,0.960,8.5,0.00,0.040,1.000,1.598
trio-core,20,4,boss,180,500,1.000,0.000,0.000,1.000,17.3,0.00,0.000,1.000,1.620
trio-core,20,4,boss,300,500,1.000,0.000,0.000,1.000,17.3,0.00,0.000,1.000,1.620
trio-core,20,5,solo,180,500,1.000,0.000,0.000,0.960,2.4,0.00,0.040,1.000,1.599
trio-core,20,5,solo,300,500,1.000,0.000,0.000,0.961,2.4,0.00,0.039,1.000,1.599
trio-core,20,5,pack,180,500,1.000,0.000,0.000,0.991,12.6,0.00,0.009,1.000,1.615
trio-core,20,5,pack,300,500,1.000,0.000,0.000,0.992,12.6,0.00,0.008,1.000,1.616
trio-core,20,5,boss,180,500,1.000,0.000,0.000,0.979,24.5,0.00,0.021,1.000,1.609
trio-core,20,5,boss,300,500,1.000,0.000,0.000,0.980,24.5,0.00,0.020,1.000,1.609
trio-core,20,6,solo,180,500,1.000,0.000,0.000,0.888,4.1,0.00,0.112,1.000,1.560
trio-core,20,6,solo,300,500,1.000,0.000,0.000,0.889,4.1,0.00,0.111,1.000,1.560
trio-core,20,6,pack,180,500,1.000,0.000,0.000,0.980,19.0,0.00,0.020,1.000,1.609
trio-core,20,6,pack,300,500,1.000,0.000,0.000,0.980,19.0,0.00,0.020,1.000,1.609
trio-core,20,6,boss,180,500,1.000,0.000,0.000,0.963,38.4,0.00,0.037,1.000,1.600
trio-core,20,6,boss,300,500,1.000,0.000,0.000,0.962,38.3,0.00,0.038,1.000,1.599
trio-core,20,7,solo,180,500,1.000,0.000,0.000,0.925,7.5,0.00,0.075,1.000,1.580
trio-core,20,7,solo,300,500,1.000,0.000,0.000,0.926,7.5,0.00,0.074,1.000,1.580
trio-core,20,7,pack,180,500,0.016,0.020,0.964,0.989,29.3,2.93,0.980,0.508,0.026
trio-core,20,7,pack,300,500,0.016,0.014,0.970,0.996,30.0,2.94,0.982,0.499,0.026
trio-core,20,7,boss,180,500,0.804,0.000,0.196,0.941,59.3,0.59,0.244,0.928,1.277
trio-core,20,7,boss,300,500,0.822,0.000,0.178,0.939,59.3,0.53,0.228,0.935,1.305
trio-core,20,8,solo,180,500,1.000,0.000,0.000,0.972,13.6,0.00,0.028,1.000,1.605
trio-core,20,8,solo,300,500,1.000,0.000,0.000,0.970,13.6,0.00,0.030,1.000,1.604
trio-core,20,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.473,0.000
trio-core,20,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.475,0.000
trio-core,20,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.506,0.000
trio-core,20,8,boss,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.506,0.000
trio-core,35,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,boss,180,500,1.000,0.000,0.000,0.986,3.0,0.00,0.014,1.000,1.702
trio-core,35,1,boss,300,500,1.000,0.000,0.000,0.987,3.0,0.00,0.013,1.000,1.702
trio-core,35,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,pack,180,500,1.000,0.000,0.000,0.984,2.3,0.00,0.016,1.000,1.701
trio-core,35,2,pack,300,500,1.000,0.000,0.000,0.984,2.3,0.00,0.016,1.000,1.701
trio-core,35,2,boss,180,500,1.000,0.000,0.000,0.977,3.8,0.00,0.023,1.000,1.697
trio-core,35,2,boss,300,500,1.000,0.000,0.000,0.977,3.7,0.00,0.023,1.000,1.697
trio-core,35,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,pack,180,500,1.000,0.000,0.000,0.969,3.2,0.00,0.031,1.000,1.692
trio-core,35,3,pack,300,500,1.000,0.000,0.000,0.969,3.2,0.00,0.031,1.000,1.692
trio-core,35,3,boss,180,500,1.000,0.000,0.000,0.968,5.0,0.00,0.032,1.000,1.692
trio-core,35,3,boss,300,500,1.000,0.000,0.000,0.968,5.0,0.00,0.032,1.000,1.692
trio-core,35,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,pack,180,500,1.000,0.000,0.000,0.954,4.0,0.00,0.046,1.000,1.684
trio-core,35,4,pack,300,500,1.000,0.000,0.000,0.954,3.9,0.00,0.046,1.000,1.684
trio-core,35,4,boss,180,500,1.000,0.000,0.000,0.931,8.1,0.00,0.069,1.000,1.671
trio-core,35,4,boss,300,500,1.000,0.000,0.000,0.931,8.2,0.00,0.069,1.000,1.671
trio-core,35,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,pack,180,500,1.000,0.000,0.000,0.915,5.7,0.00,0.085,1.000,1.662
trio-core,35,5,pack,300,500,1.000,0.000,0.000,0.915,5.7,0.00,0.085,1.000,1.662
trio-core,35,5,boss,180,500,1.000,0.000,0.000,0.914,12.1,0.00,0.086,1.000,1.661
trio-core,35,5,boss,300,500,1.000,0.000,0.000,0.913,12.0,0.00,0.087,1.000,1.661
trio-core,35,6,solo,180,500,1.000,0.000,0.000,0.970,1.9,0.00,0.030,1.000,1.693
trio-core,35,6,solo,300,500,1.000,0.000,0.000,0.970,1.9,0.00,0.030,1.000,1.693
trio-core,35,6,pack,180,500,1.000,0.000,0.000,0.961,10.0,0.00,0.039,1.000,1.688
trio-core,35,6,pack,300,500,1.000,0.000,0.000,0.963,10.0,0.00,0.037,1.000,1.689
trio-core,35,6,boss,180,500,1.000,0.000,0.000,0.968,18.5,0.00,0.032,1.000,1.692
trio-core,35,6,boss,300,500,1.000,0.000,0.000,0.969,18.4,0.00,0.031,1.000,1.693
trio-core,35,7,solo,180,500,1.000,0.000,0.000,0.921,3.6,0.00,0.079,1.000,1.665
trio-core,35,7,solo,300,500,1.000,0.000,0.000,0.921,3.6,0.00,0.079,1.000,1.665
trio-core,35,7,pack,180,500,1.000,0.000,0.000,0.984,15.8,0.00,0.016,1.000,1.701
trio-core,35,7,pack,300,500,1.000,0.000,0.000,0.985,15.8,0.00,0.015,1.000,1.701
trio-core,35,7,boss,180,500,1.000,0.000,0.000,0.970,30.4,0.00,0.030,1.000,1.693
trio-core,35,7,boss,300,500,1.000,0.000,0.000,0.971,30.4,0.00,0.029,1.000,1.693
trio-core,35,8,solo,180,500,1.000,0.000,0.000,0.932,6.0,0.00,0.068,1.000,1.671
trio-core,35,8,solo,300,500,1.000,0.000,0.000,0.933,6.0,0.00,0.067,1.000,1.672
trio-core,35,8,pack,180,500,0.998,0.000,0.002,0.951,24.7,0.01,0.051,0.999,1.679
trio-core,35,8,pack,300,500,0.998,0.002,0.000,0.955,24.7,0.01,0.046,0.988,1.681
trio-core,35,8,boss,180,500,1.000,0.000,0.000,0.917,48.0,0.00,0.083,1.000,1.663
trio-core,35,8,boss,300,500,1.000,0.000,0.000,0.926,48.1,0.00,0.074,1.000,1.668
trio-core,50,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,boss,180,500,1.000,0.000,0.000,0.995,1.7,0.00,0.005,1.000,1.797
trio-core,50,1,boss,300,500,1.000,0.000,0.000,0.995,1.8,0.00,0.005,1.000,1.797
trio-core,50,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,boss,180,500,1.000,0.000,0.000,0.990,2.6,0.00,0.010,1.000,1.794
trio-core,50,2,boss,300,500,1.000,0.000,0.000,0.989,2.6,0.00,0.011,1.000,1.794
trio-core,50,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,pack,180,500,1.000,0.000,0.000,0.986,2.1,0.00,0.014,1.000,1.792
trio-core,50,3,pack,300,500,1.000,0.000,0.000,0.986,2.1,0.00,0.014,1.000,1.792
trio-core,50,3,boss,180,500,1.000,0.000,0.000,0.980,3.9,0.00,0.020,1.000,1.788
trio-core,50,3,boss,300,500,1.000,0.000,0.000,0.980,3.9,0.00,0.020,1.000,1.788
trio-core,50,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,pack,180,500,1.000,0.000,0.000,0.974,2.8,0.00,0.026,1.000,1.785
trio-core,50,4,pack,300,500,1.000,0.000,0.000,0.975,2.9,0.00,0.025,1.000,1.785
trio-core,50,4,boss,180,500,1.000,0.000,0.000,0.974,5.6,0.00,0.026,1.000,1.785
trio-core,50,4,boss,300,500,1.000,0.000,0.000,0.974,5.6,0.00,0.026,1.000,1.784
trio-core,50,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,pack,180,500,1.000,0.000,0.000,0.961,4.1,0.00,0.039,1.000,1.777
trio-core,50,5,pack,300,500,1.000,0.000,0.000,0.961,4.1,0.00,0.039,1.000,1.777
trio-core,50,5,boss,180,500,1.000,0.000,0.000,0.945,6.8,0.00,0.055,1.000,1.767
trio-core,50,5,boss,300,500,1.000,0.000,0.000,0.945,6.8,0.00,0.055,1.000,1.767
trio-core,50,6,solo,180,500,1.000,0.000,0.000,0.987,0.7,0.00,0.013,1.000,1.792
trio-core,50,6,solo,300,500,1.000,0.000,0.000,0.987,0.8,0.00,0.013,1.000,1.792
trio-core,50,6,pack,180,500,1.000,0.000,0.000,0.911,5.8,0.00,0.089,1.000,1.746
trio-core,50,6,pack,300,500,1.000,0.000,0.000,0.909,5.8,0.00,0.091,1.000,1.746
